paper_id,doi,source,title,authors,year,journal,abstract,decision,confidence,reasons,exclusion_criteria,screener,screening_date,pdf_url,url,is_open_access,citation_count
W3090117266,10.1007/s12525-020-00441-4,openalex,Trustworthy artificial intelligence,"['Scott Thiebes', 'Sebastian Lins', 'Ali Sunyaev']",2020,Electronic Markets,,uncertain,0.5,"Abstract not available | Title suggests relevance to AI ethics, but lacks specific mention of HR context",,ai:llama-3.3-70b-versatile,2026-02-02T19:09:40.804430,https://link.springer.com/content/pdf/10.1007/s12525-020-00441-4.pdf,https://openalex.org/W3090117266,True,505
W3131457744,10.1016/j.artint.2021.103473,openalex,What do we want from Explainable Artificial Intelligence (XAI)? – A stakeholder perspective on XAI and a conceptual model guiding interdisciplinary XAI research,"['Markus Langer', 'Daniel Oster', 'Timo Speith', 'Holger Hermanns', 'Lena Kästner', 'Eva Schmidt', 'Andreas Sesing-Wagenpfeil', 'Kevin Baum']",2021,Artificial Intelligence,,uncertain,0.5,"The title suggests a focus on Explainable Artificial Intelligence (XAI), which could be relevant to AI ethics in HR contexts. | However, the abstract is not available, making it difficult to determine the paper's focus and relevance to HR contexts. | The title does not explicitly mention HR or HR-related applications, which raises uncertainty about the paper's relevance to the systematic review.",,ai:llama-3.3-70b-versatile,2026-02-02T19:09:43.968462,https://www.sciencedirect.com/science/article/pii/S0004370221000242,https://openalex.org/W3131457744,True,524
W4292289324,10.1007/s10462-022-10246-w,openalex,Human-in-the-loop machine learning: a state of the art,"['Eduardo Mosqueira-Rey', 'Elena Hernández-Pereira', 'David Alonso-Ríos', 'José Bobes-Bascarán', 'Ángel Fernández-Leal']",2022,Artificial Intelligence Review,,uncertain,0.5,"Abstract is not available to assess the paper's focus on AI/ML applications in HR contexts | Title suggests a focus on machine learning, but does not explicitly mention HR or ethical implications",,ai:llama-3.3-70b-versatile,2026-02-02T19:10:05.369837,https://link.springer.com/content/pdf/10.1007/s10462-022-10246-w.pdf,https://openalex.org/W4292289324,True,666
W3025490408,10.1038/s41467-020-15871-z,openalex,AI for social good: unlocking the opportunity for positive impact,"['Nenad Tomašev', 'Julien Cornebise', 'Frank Hutter', 'Shakir Mohamed', 'Angela Picciariello', 'Bec Connelly', 'Danielle Belgrave', 'Daphne Ezer', 'Fanny Cachat van der Haert', 'Frank Mugisha', 'Gerald Abila', 'Hiromi Arai', 'Hisham Almiraat', 'Julia Proskurnia', 'Kyle Snyder', 'Mihoko Otake', 'Mustafa Othman', 'Tobias Glasmachers', 'Wilfried De Wever', 'Yee Whye Teh', 'Mohammad Emtiyaz Khan', 'Ruben De Winne', 'Tom Schaul', 'Claudia Clopath']",2020,Nature Communications,,uncertain,0.5,"Abstract not available to assess relevance to HR context and AI ethics | Title suggests potential relevance to AI for social good, but unclear if HR context is addressed",,ai:llama-3.3-70b-versatile,2026-02-02T19:10:34.003667,https://www.nature.com/articles/s41467-020-15871-z.pdf,https://openalex.org/W3025490408,True,313
W4389359039,10.1007/s12525-023-00680-1,openalex,Generative artificial intelligence,"['Leonardo Banh', 'Gero Strobel']",2023,Electronic Markets,,uncertain,0.5,"Abstract not available to assess relevance to HR context or AI ethics | Title suggests potential relevance to AI, but lacks specificity to HR or ethics",,ai:llama-3.3-70b-versatile,2026-02-02T19:10:38.261795,https://link.springer.com/content/pdf/10.1007/s12525-023-00680-1.pdf,https://openalex.org/W4389359039,True,312
W3178786669,10.1007/s11948-021-00319-4,openalex,"Ethics-Based Auditing of Automated Decision-Making Systems: Nature, Scope, and Limitations","['Jakob Mökander', 'Jessica Morley', 'Mariarosaria Taddeo', 'Luciano Floridi']",2021,Science and Engineering Ethics,,uncertain,0.5,"The title suggests a focus on auditing automated decision-making systems, which could be relevant to HR contexts. | The presence of 'Ethics-Based' in the title implies that the paper may address ethical implications or concerns. | However, the abstract is not available to confirm the paper's focus on AI/ML applications in HR contexts or its discussion of ethical implications.",,ai:llama-3.3-70b-versatile,2026-02-02T19:11:53.048474,https://link.springer.com/content/pdf/10.1007/s11948-021-00319-4.pdf,https://openalex.org/W3178786669,True,151
W3174417986,10.1007/s10796-021-10154-4,openalex,Accelerating AI Adoption with Responsible AI Signals and Employee Engagement Mechanisms in Health Care,"['Weisha Wang', 'Long Chen', 'Mengran Xiong', 'Yichuan Wang']",2021,Information Systems Frontiers,,uncertain,0.5,"The title suggests a focus on AI adoption and employee engagement, which may be relevant to HR contexts. | The absence of an abstract makes it difficult to determine the paper's specific focus and whether it addresses ethical implications or concerns. | The title mentions 'Health Care', which may indicate a focus on AI ethics in a domain other than HR, but it is unclear without further information.",,ai:llama-3.3-70b-versatile,2026-02-02T19:12:46.023295,https://link.springer.com/content/pdf/10.1007/s10796-021-10154-4.pdf,https://openalex.org/W3174417986,True,122
W4213424378,10.1007/s13132-022-00985-0,openalex,Artificial Intelligence-Virtual Trainer: Innovative Didactics Aimed at Personalized Training Needs,['Zhisheng Chen'],2022,Journal of the Knowledge Economy,,uncertain,0.5,"Abstract is not available, making it difficult to assess the paper's focus and content | Title suggests a potential focus on AI in training, which could be relevant to HR, but without more information, it's unclear if it meets the inclusion criteria",,ai:llama-3.3-70b-versatile,2026-02-02T19:13:27.574043,https://link.springer.com/content/pdf/10.1007/s13132-022-00985-0.pdf,https://openalex.org/W4213424378,True,129
W4288083725,10.1007/s13218-020-00637-y,openalex,One Explanation Does Not Fit All,"['Kacper Sokol', 'Peter Flach']",2020,KI - Künstliche Intelligenz,,uncertain,0.5,Abstract not available | Unable to determine focus on AI/ML applications in HR contexts | Unable to determine if paper addresses ethical implications or concerns,,ai:llama-3.3-70b-versatile,2026-02-02T19:13:33.600159,https://link.springer.com/content/pdf/10.1007/s13218-020-00637-y.pdf,https://openalex.org/W4288083725,True,143
W2957812729,10.1186/s12916-019-1382-x,openalex,Beyond the hype of big data and artificial intelligence: building foundations for knowledge and wisdom,"['Josip Car', 'Aziz Sheikh', 'Paul Wicks', 'Marc S. Williams']",2019,BMC Medicine,,uncertain,0.5,Abstract is not available to assess the paper's focus on AI/ML applications in HR contexts | Unable to determine if the paper addresses ethical implications or concerns in HR | Unclear if the paper is an academic/scholarly source,,ai:llama-3.3-70b-versatile,2026-02-02T19:14:12.834299,https://bmcmedicine.biomedcentral.com/track/pdf/10.1186/s12916-019-1382-x,https://openalex.org/W2957812729,True,124
W2971581810,10.1186/s42467-019-0003-z,openalex,Responsible AI: requirements and challenges,['Malik Ghallab'],2019,AI Perspectives,,uncertain,0.5,"Abstract is not available to assess the paper's focus on AI/ML applications in HR contexts | Title suggests a focus on responsible AI, which may imply ethical implications, but without more information, it's unclear if it meets the inclusion criteria",,ai:llama-3.3-70b-versatile,2026-02-02T19:14:20.613793,https://aiperspectives.springeropen.com/track/pdf/10.1186/s42467-019-0003-z,https://openalex.org/W2971581810,True,106
W2511953903,10.1007/s10462-016-9505-7,openalex,Evaluation in artificial intelligence: from task-oriented to ability-oriented measurement,['José Hernández‐Orallo'],2016,Artificial Intelligence Review,,uncertain,0.5,Abstract is not available to assess the paper's focus on AI/ML applications in HR contexts | Unable to determine if the paper addresses ethical implications or concerns in HR | Unclear if the paper is a scholarly source with empirical or theoretical contribution,,ai:llama-3.3-70b-versatile,2026-02-02T19:14:24.905990,https://link.springer.com/content/pdf/10.1007/s10462-016-9505-7.pdf,https://openalex.org/W2511953903,True,180
W3012477544,10.1016/j.hrmr.2020.100762,openalex,Working in the digitized economy: HRM theory &amp; practice,"['Catherine E. Connelly', 'Christian Fieseler', 'Matej Černe', 'Steffen R. Giessner', 'Sut I Wong']",2020,Human Resource Management Review,,uncertain,0.5,"Abstract is not available to assess the paper's focus on AI/ML applications in HR contexts | Unable to determine if the paper addresses ethical implications or concerns | Title suggests a possible HRM theory and practice focus, but lacks specificity on AI/ML and ethics",,ai:llama-3.3-70b-versatile,2026-02-02T19:15:00.672829,https://www.sciencedirect.com/science/article/pii/S1053482220300358,https://openalex.org/W3012477544,True,112
W4362693892,10.1007/s10479-023-05264-y,openalex,A guide to formulating fairness in an optimization model,"['Violet Xinying Chen', 'John Hooker']",2023,Annals of Operations Research,,uncertain,0.5,"The title suggests a focus on fairness in optimization models, which could be relevant to AI ethics in HR contexts. | However, the abstract is not available, making it difficult to determine the paper's focus and relevance to HR applications.",,ai:llama-3.3-70b-versatile,2026-02-02T19:16:04.086562,https://link.springer.com/content/pdf/10.1007/s10479-023-05264-y.pdf,https://openalex.org/W4362693892,True,86
W4388835050,10.1038/s41562-023-01742-2,openalex,Machine culture,"['Levin Brinkmann', 'Fabian Baumann', 'Jean‐François Bonnefon', 'Maxime Derex', 'Thomas Müller', 'Anne-Marie Nußberger', 'Agnieszka Czaplicka', 'Alberto Acerbi', 'Thomas L. Griffiths', 'Joseph Henrich', 'Joel Z. Leibo', 'Richard McElreath', 'Pierre-Yves Oudeyer', 'Jonathan Stray', 'Iyad Rahwan']",2023,Nature Human Behaviour,,uncertain,0.5,Abstract not available | Unable to determine focus on AI/ML applications in HR contexts | Unable to determine if paper addresses ethical implications or concerns,,ai:llama-3.3-70b-versatile,2026-02-02T19:16:11.876597,https://arxiv.org/pdf/2311.11388,https://openalex.org/W4388835050,True,83
pubmed_30082307,10.1098/rsta.2017.0362,pubmed,Algorithmic accountability,['Shah H.'],2018,Philos Trans A Math Phys Eng Sci,,uncertain,0.5,"Abstract not available | Title suggests relevance to AI ethics, but lacks context on HR application",,ai:llama-3.3-70b-versatile,2026-02-02T19:16:52.774239,,https://pubmed.ncbi.nlm.nih.gov/30082307,False,0
pubmed_31786504,10.1016/j.ejrad.2019.108768,pubmed,Ethical considerations in artificial intelligence,"['Safdar NM', 'Banja JD', 'Meltzer CC.']",2020,Eur J Radiol,,uncertain,0.5,"Abstract is not available to assess the paper's focus on AI/ML applications in HR contexts | Title suggests a general focus on AI ethics, but does not specify HR context | Insufficient information to determine if the paper addresses ethical implications or concerns in HR",,ai:llama-3.3-70b-versatile,2026-02-02T19:16:55.354629,,https://pubmed.ncbi.nlm.nih.gov/31786504,False,0
pubmed_33763636,10.1016/j.isci.2021.102249,pubmed,Ethical machines: The human-centric use of artificial intelligence,"['Lepri B', 'Oliver N', 'Pentland A.']",2021,iScience,,uncertain,0.5,"Abstract is not available, making it difficult to assess the paper's focus and content | Title suggests a human-centric approach to AI, which could be relevant to HR contexts and ethical implications | Unable to confirm whether the paper meets inclusion criteria without more information",,ai:llama-3.3-70b-versatile,2026-02-02T19:17:01.872368,,https://pubmed.ncbi.nlm.nih.gov/33763636,False,0
pubmed_33473211,10.1038/s41586-020-03136-0,pubmed,Monitoring hiring discrimination through online recruitment platforms,"['Hangartner D', 'Kopp D', 'Siegenthaler M.']",2021,Nature,,uncertain,0.5,"The title suggests a focus on recruitment, which is an HR context | The topic of monitoring hiring discrimination implies potential discussion of ethical implications, such as bias and fairness | However, the abstract is not available to confirm the paper's focus on AI/ML applications and ethical concerns",,ai:llama-3.3-70b-versatile,2026-02-02T19:17:05.448106,,https://pubmed.ncbi.nlm.nih.gov/33473211,False,0
pubmed_36128686,10.1002/ajim.23429,pubmed,Algorithms and the future of work,['Howard J.'],2022,Am J Ind Med,,uncertain,0.5,Abstract is not available to assess the paper's focus on AI/ML applications in HR contexts | Unable to determine if the paper addresses ethical implications or concerns | Unclear if the paper is an academic/scholarly source,,ai:llama-3.3-70b-versatile,2026-02-02T19:17:14.466203,,https://pubmed.ncbi.nlm.nih.gov/36128686,False,0
pubmed_32626458,10.2903/j.efsa.2019.e170721,pubmed,Envisioning the expertise of the future,"['Naydenova S', 'de Luca L', 'Yamadjako S.']",2019,EFSA J,,uncertain,0.5,Abstract not available | Unable to determine focus on AI/ML applications in HR contexts | Unable to determine if paper addresses ethical implications or concerns,,ai:llama-3.3-70b-versatile,2026-02-02T19:17:41.120424,,https://pubmed.ncbi.nlm.nih.gov/32626458,False,0
pubmed_38486738,10.1016/j.heliyon.2024.e27026,pubmed,Evaluating human resources management literacy: A performance analysis of ChatGPT and bard,"['Raman R', 'Venugopalan M', 'Kamal A.']",2024,Heliyon,,uncertain,0.5,"The title suggests a focus on AI applications in HR contexts, specifically evaluating human resources management literacy using ChatGPT and Bard. | However, the abstract is not available, making it difficult to determine if the paper addresses ethical implications or concerns. | The title implies an academic or scholarly source, but without the abstract, it's hard to confirm.",,ai:llama-3.3-70b-versatile,2026-02-02T19:18:01.972336,,https://pubmed.ncbi.nlm.nih.gov/38486738,False,0
pubmed_40003424,10.3390/ijerph22020199,pubmed,Exploring Human-AI Dynamics in Enhancing Workplace Health and Safety: A Narrative Review,"['Fiegler-Rudol J', 'Lau K', 'Mroczek A', 'Kasperczyk J.']",2025,Int J Environ Res Public Health,,uncertain,0.5,"The title suggests a focus on human-AI dynamics in workplace health and safety, which may be related to HR contexts. | The absence of an abstract makes it difficult to determine the paper's specific focus and relevance to AI ethics in HRM. | The title does not explicitly mention ethical implications or concerns, but it is possible that these are discussed in the paper.",,ai:llama-3.3-70b-versatile,2026-02-02T19:18:19.226483,,https://pubmed.ncbi.nlm.nih.gov/40003424,False,0
pubmed_34809416,10.4178/epih.e2021099,pubmed,Gender differences in under-reporting hiring discrimination in Korea: a machine learning approach,"['Yoon J', 'Kim JH', 'Chung Y', 'Park J', 'Sorensen G', 'Kim SS.']",2021,Epidemiol Health,,uncertain,0.5,"The title suggests a focus on hiring discrimination, which is relevant to HR contexts | The use of machine learning implies an AI/ML application | The topic of under-reporting hiring discrimination may imply ethical implications or concerns, such as bias or fairness | However, the abstract is not available to confirm the paper's focus on AI ethics in HRM",,ai:llama-3.3-70b-versatile,2026-02-02T19:18:21.023115,,https://pubmed.ncbi.nlm.nih.gov/34809416,False,0
pubmed_40405753,10.1177/10482911251337448,pubmed,Equitably Applying Artificial Intelligence in the United States Workforce Using Training and Collaboration,['American Public Health Association.'],2025,New Solut,,uncertain,0.5,"The title suggests a focus on AI applications in the workforce, which may be relevant to HR contexts | The title also implies a consideration of ethical implications, such as equity and fairness | However, the abstract is not available, making it difficult to determine the paper's specific focus and relevance to the systematic review",,ai:llama-3.3-70b-versatile,2026-02-02T19:18:31.861040,,https://pubmed.ncbi.nlm.nih.gov/40405753,False,0
pubmed_39627045,10.1016/j.auec.2024.11.003,pubmed,Gender bias in text-to-image generative artificial intelligence depiction of Australian paramedics and first responders,"['Currie G', 'Hewis J', 'Ebbs P.']",2025,Australas Emerg Care,,uncertain,0.5,"The title suggests a focus on AI ethics, which aligns with inclusion criterion 2 | The context is specific to a profession (paramedics and first responders), which might be relevant to HR contexts | However, the abstract is not available to confirm the paper's focus on HR applications or ethical implications",,ai:llama-3.3-70b-versatile,2026-02-02T19:18:53.725192,,https://pubmed.ncbi.nlm.nih.gov/39627045,False,0
pubmed_40834779,10.1016/j.actpsy.2025.105442,pubmed,Anxiety or engaged? Research on the impact of technostress on employees' innovative behavior in the era of artificial intelligence,"['Zhang S', 'Guo P', 'Yuan Y', 'Ji Y.']",2025,Acta Psychol (Amst),,uncertain,0.5,"The title suggests a focus on the impact of technostress on employees, which could be related to HR contexts, but the abstract is not available to confirm. | The mention of 'artificial intelligence' implies a potential connection to AI applications in HR, but without more information, it's unclear if the paper meets the inclusion criteria.",,ai:llama-3.3-70b-versatile,2026-02-02T19:19:02.254553,,https://pubmed.ncbi.nlm.nih.gov/40834779,False,0
pubmed_41497554,10.5281/zenodo.15292956,pubmed,"HUMAN AND ARTIFICIAL INTELLIGENCE: A REVIEW OF COMPETENCIES, COLLABORATION, AND ETHICAL IMPLICATIONS","['Ifeanyichukwu A', 'Vaswani V.']",2025,Palgo J Educ Res,,uncertain,0.5,"The title suggests a focus on human and artificial intelligence, which could be relevant to HR contexts | The title mentions 'ethical implications', which aligns with the inclusion criteria | However, the abstract is not available, making it difficult to determine the paper's specific focus and relevance to AI ethics in HRM",,ai:llama-3.3-70b-versatile,2026-02-02T19:19:10.795199,,https://pubmed.ncbi.nlm.nih.gov/41497554,False,0
pubmed_35818389,10.1007/s10551-022-05051-y,pubmed,Employee Perceptions of the Effective Adoption of AI Principles,['Kelley S.'],2022,J Bus Ethics,,uncertain,0.5,"Abstract is not available to assess the paper's focus on AI/ML applications in HR contexts | Unable to determine if the paper addresses ethical implications or concerns | Title suggests a potential HR focus, but more information is needed to confirm",,ai:llama-3.3-70b-versatile,2026-02-02T19:19:41.422325,,https://pubmed.ncbi.nlm.nih.gov/35818389,False,0
pubmed_34753941,10.1038/s41598-021-00659-y,pubmed,Objective and bias-free measures of candidate motivation during job applications,"['Kappen M', 'Naber M.']",2021,Sci Rep,,uncertain,0.5,"Abstract is not available to assess the paper's focus on AI/ML applications in HR contexts | Unable to determine if the paper addresses ethical implications or concerns | Title suggests potential relevance to HR context, but more information is needed",,ai:llama-3.3-70b-versatile,2026-02-02T19:19:52.625447,,https://pubmed.ncbi.nlm.nih.gov/34753941,False,0
pubmed_37346690,10.7717/peerj-cs.1234,pubmed,A smart secured framework for detecting and averting online recruitment fraud using ensemble machine learning techniques,"['Ullah Z', 'Jamjoom M.']",2023,PeerJ Comput Sci,,uncertain,0.5,"The title suggests a focus on AI/ML applications in HR contexts, specifically recruitment, which meets criterion 1. | The absence of an abstract makes it difficult to determine if the paper addresses ethical implications or concerns (criterion 2). | It is unclear if the paper is from an academic/scholarly source (criterion 3).",,ai:llama-3.3-70b-versatile,2026-02-02T19:19:57.237038,,https://pubmed.ncbi.nlm.nih.gov/37346690,False,0
pubmed_40465594,10.1371/journal.pone.0319556,pubmed,AI integration and workforce development: Exploring job autonomy and creative self-efficacy in a global context,"['Xavier DF', 'Korunka C', 'Reiter-Palmon R.']",2025,PLoS One,,uncertain,0.5,"The title suggests a focus on AI integration and workforce development, which could be relevant to HR contexts | The absence of an abstract makes it difficult to determine if the paper addresses ethical implications or concerns | The title does not explicitly mention ethical implications or concerns, but it does mention 'job autonomy' which could be related to ethical considerations",,ai:llama-3.3-70b-versatile,2026-02-02T19:20:07.765663,,https://pubmed.ncbi.nlm.nih.gov/40465594,False,0
pubmed_40357449,10.3389/frai.2025.1565927,pubmed,"Understanding acceptance and resistance toward generative AI technologies: a multi-theoretical framework integrating functional, risk, and sociolegal factors",['Shrivastava P.'],2025,Front Artif Intell,,uncertain,0.5,"The title suggests a focus on generative AI technologies, which could be relevant to HR contexts, but the abstract is not available to confirm. | The title mentions a multi-theoretical framework, which implies an academic or scholarly approach, but without more information, it's unclear if the paper meets the inclusion criteria.",,ai:llama-3.3-70b-versatile,2026-02-02T19:21:28.843637,,https://pubmed.ncbi.nlm.nih.gov/40357449,False,0
pubmed_41360694,10.1111/tct.70297,pubmed,Seeing Is Believing? Exploring Gender Bias in Artificial Intelligence Imagery of Specialty Doctors,"['Hartley A', 'Fisher J.']",2026,Clin Teach,,uncertain,0.5,"The title suggests a potential focus on AI ethics, specifically gender bias, which aligns with the inclusion criteria. | The absence of an abstract makes it difficult to determine the paper's relevance to HR contexts and AI applications. | The title's mention of 'Specialty Doctors' could imply a healthcare context, which may not be directly relevant to HR management.",,ai:llama-3.3-70b-versatile,2026-02-02T19:22:02.468915,,https://pubmed.ncbi.nlm.nih.gov/41360694,False,0
pubmed_40597282,10.1186/s12912-025-03470-6,pubmed,Shift nurses' work quality and job satisfaction after implementing the Inha University hospital nursing AI scheduling system (IH-NASS),"['Kang HW', 'Kim J', 'Kim KJ', 'Bae EK', 'Kang H', 'Jang JH', 'Choe W.']",2025,BMC Nurs,,uncertain,0.5,"The title suggests an HR application of AI in nursing scheduling, which could be relevant to the systematic review. | However, the abstract is not available, making it difficult to determine if the paper addresses ethical implications or concerns. | The paper may focus on the implementation and outcomes of the AI scheduling system without discussing ethical considerations.",,ai:llama-3.3-70b-versatile,2026-02-02T19:22:05.366805,,https://pubmed.ncbi.nlm.nih.gov/40597282,False,0
pubmed_41339677,10.1038/s41598-025-30046-w,pubmed,Intelligent employee behavior analysis for organizational culture optimization with q rung orthopair fuzzy FUCA,"['Wang L', 'He C.']",2025,Sci Rep,,uncertain,0.5,"Abstract is not available, making it difficult to assess the paper's focus and content | Title suggests a potential HR application with 'employee behavior analysis' and 'organizational culture optimization', which could be relevant to HR contexts | The use of 'q rung orthopair fuzzy FUCA' implies a technical aspect, but it is unclear if the paper discusses ethical implications or concerns",,ai:llama-3.3-70b-versatile,2026-02-02T19:22:36.590083,,https://pubmed.ncbi.nlm.nih.gov/41339677,False,0
W4200423370,10.1007/978-3-030-86144-5,openalex,Perspectives on Digital Humanism,"['Hannes Werthner', 'Erich Prem', 'Edward A. Lee', 'Carlo Ghezzi']",2021,,"Stephanie Wogowitsch, from the e-commerce group of TU Wien",uncertain,0.4,"The title 'Perspectives on Digital Humanism' does not explicitly indicate a focus on AI/ML applications in HR contexts. | The abstract does not provide sufficient information to determine if the paper addresses ethical implications or concerns in HR contexts. | The author's affiliation with the e-commerce group of TU Wien suggests a potential focus on digital topics, but does not confirm a specific focus on HR or AI ethics.",,ai:llama-3.3-70b-versatile,2026-02-02T19:15:08.403454,https://link.springer.com/content/pdf/10.1007/978-3-030-86144-5.pdf,https://openalex.org/W4200423370,True,92
pubmed_41180820,10.3389/frai.2025.1619980,pubmed,Issues of AI and human resource development: applications in education and the arts,"['Jung EJ', 'Yoon HJ.']",2025,Front Artif Intell,,uncertain,0.4,"Abstract is not available to assess the paper's focus on AI/ML applications in HR contexts | Title mentions 'human resource development' and 'education and the arts', which may be related to HR, but the connection is unclear | No clear indication of ethical implications or concerns being addressed",,ai:llama-3.3-70b-versatile,2026-02-02T19:18:30.898728,,https://pubmed.ncbi.nlm.nih.gov/41180820,False,0
wos_,10.1080/13675567.2025.2569701,web_of_science,Trust Organizational aspect,"['Qu, SQ', 'Li, XJ', 'Lim, MK', 'Liu, WH', 'Li, Z', 'Wang, YJ']",2025,INTERNATIONAL JOURNAL OF LOGISTICS-RESEARCH AND APPLICATIONS,"Advancements in information technology, intelligent decision-making technologies, and automation are accelerating the transformation of traditional supply chains into smart supply chains. To systematically identify research opportunities and future trends in smart supply chain management, this study adopts a structured literature review methodology to analyze representative publications from 2013 to 2024. This paper derives key findings. First, intrinsic drivers for smart supply chain developmen",uncertain,0.2,Abstract is not available to assess the paper's focus on AI/ML applications in HR contexts | Unable to determine if the paper addresses ethical implications or concerns | Insufficient information to confirm the paper is an academic/scholarly source,,ai:llama-3.3-70b-versatile,2026-02-02T18:52:58.425738,,https://doi.org/10.1080/13675567.2025.2569701,False,1
